km_inicio,km_fin,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
43,44,-29.24661327420765,-68.73327141609248,12.52873568884806,89.52668158133906,88.12249811775253,463.0474026652924,6.991561445142184,1.6357038042878647,3.174227291888929,0.39158149207187454,0.052557187614514264,0.012422450318602191,0.010785358023017094,2.285689055149115,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
44,45,-29.23931311046172,-68.72733584626118,12.560578594302143,88.68194342162028,87.2911567146904,466.5575320915584,7.024796148113447,1.630264456919475,3.165294427269147,0.3905495234334299,0.05240677411540309,0.012365891994887794,0.010787226666209187,2.278650144038445,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
45,46,-29.236472289248212,-68.71785514172379,12.796774873564743,85.27584602672968,83.97545881890291,469.47051574091654,7.058968042143109,1.6281342102381264,3.1617505337379956,0.38587232796537485,0.05179798787991697,0.012240514766523549,0.010671150539645192,2.2536931535398415,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
46,47,-29.232081305802804,-68.71024025696458,12.94148875014941,82.97039538705991,81.73592078595811,472.4804203884619,7.092928511986289,1.6240669589377523,3.1553344132174477,0.3830273395006191,0.05135329761688924,0.012140226723054127,0.01059681640595699,2.235780515626061,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
47,48,-29.226026291219316,-68.7045090017256,12.991671426848718,81.79065322452226,80.59795682240392,475.62203921446815,7.127164332208109,1.6178611676214967,3.145758675136677,0.3820920808775117,0.05107232173855862,0.012064555201117731,0.010564630725654611,2.22497428850357,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
48,49,-29.217454160147255,-68.7011242115058,12.914819074148012,82.12216215237433,80.93685299487466,479.06114924470876,7.162522989894392,1.6087294453970447,3.131794017688028,0.38367209478714326,0.0510176548116697,0.012022004837579177,0.010591777745926755,2.2238108894451143,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
49,50,-29.209272782149164,-68.7008253952502,12.750082256411575,83.70675530574317,82.49206579760603,481.70676293451976,7.187261171072362,1.600148417954946,3.118658002925625,0.38689743242271946,0.05119761374978997,0.012024956957651468,0.010667006555105628,2.231971478480807,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
50,51,-29.202531021993515,-68.70708372129239,12.412672322527476,87.92692533321542,86.59116976302093,482.4316380897043,7.184405538732837,1.5946632463991244,3.109901887832822,0.3930593391354348,0.051932612391734946,0.012137060213790898,0.010854073535568259,2.261140258405338,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
51,52,-29.196726092892828,-68.71421376446064,12.055490063924877,92.70566723343404,91.20022030640659,482.5698274302956,7.174417844488417,1.5956425261630578,3.1099897584502543,0.3982764920697112,0.05274698333401542,0.012322846004487182,0.011042683057947502,2.2946280642618757,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
52,53,-29.189557709115157,-68.71878509351482,11.739288776142635,96.9471552453329,95.26578382493601,483.5166522266401,7.177392252928921,1.6004216089340348,3.1151543938720367,0.40158127439040003,0.05332573522159218,0.01252313428252952,0.011172746969671745,2.3212966406358766,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
53,54,-29.180952471400044,-68.7173559458706,11.568152096660365,98.99224892929163,97.20319826945511,486.29763049661074,7.206025151749335,1.604211667339459,3.1186272385072074,0.4018661698537559,0.05342383818111817,0.012654281835139693,0.011202613894824564,2.33067276294798,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
54,55,-29.172519453895983,-68.71809746996739,11.33860540536702,101.90924113585443,99.98336689405096,488.4712749866544,7.2263634055794315,1.6085699695335176,3.1230183185560394,0.4032843749836118,0.05368764564740924,0.012812432026473648,0.011266883973427443,2.3461844617832335,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
