km_inicio,km_fin,s_inicio_km,s_fin_km,longitud_traza_km,factor_local,metodo_calibracion,elev_min_m,elev_mean_m,elev_max_m,desnivel_local_m,elev_inicio_m,elev_fin_m,desnivel_neto_m,pendiente_neta_pct,pendiente_media_abs_pct,pendiente_max_abs_pct,n_muestras,buffer_m,pendiente_terreno_media_pct,pendiente_terreno_p90_pct,relieve_local_m,n_celdas_pendiente,n_celdas_elevacion,buffer_hidrologia_m,drenaje_secundario_50m,drenaje_principal_50m,n_drenajes_secundarios_50m,n_drenajes_principales_50m,acumulacion_max_50m_celdas,area_aportante_max_50m_km2,latitud_centro,longitud_centro,temp_media_2001_2025_c,dias_min_bajo_0c_anuales,dias_congelamiento_deshielo_anuales,precipitacion_anual_media_mm,precipitacion_diaria_p95_mm,viento_medio_ms,viento_p95_ms,fraccion_horas_nieve_gt0pct,fraccion_horas_nieve_ge10pct,fraccion_horas_nieve_ge50pct,nieve_profundidad_p95_m,cobertura_nieve_media_pct,metodo_clima
30,31,27.550988,28.500484,0.942778,0.942778,solo_puntos_confianza_alta,1543.106201171875,1559.4520263671875,1575.13427734375,32.028076171875,1545.225341796875,1571.75830078125,26.532958984375,2.810092968210885,3.8317477318548394,12.718098958333332,33,250.0,11.866299629211426,26.638641357421875,63.923583984375,794,794,50.0,0,0,0,0,654.0,0.5160867612087856,-29.319550242215797,-68.64796442303646,14.626226293040702,61.02098332402733,60.25389217314634,436.93757291901454,6.687767252839978,1.6451043822749445,3.1604566628615096,0.3357289767994155,0.0475830429581579,0.012306670958557,0.009066544734548,2.1063719405118824,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
31,32,28.500484,29.449981,0.938586,0.938586,solo_puntos_confianza_alta,1571.75830078125,1587.9876708984375,1603.8258056640625,32.0675048828125,1571.75830078125,1603.0689697265625,31.3106689453125,3.3394066449109783,3.6878228956653225,15.6884765625,33,250.0,9.075708389282228,20.598678588867188,77.21630859375,796,796,50.0,0,0,0,0,60.0,0.0473474092852096,-29.314000245485488,-68.65466665784042,14.61155947026792,61.7959939724576,61.01466103896494,439.3475611865063,6.720143359156895,1.6510363990607253,3.1729884992094477,0.338234156064338,0.0478535724768691,0.0123453718872472,0.0091861954331249,2.117698289743173,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
32,33,29.449981,30.399477,0.932606,0.932606,solo_puntos_confianza_alta,1602.9654541015625,1615.0946044921875,1628.802978515625,25.8375244140625,1603.0689697265625,1628.802978515625,25.7340087890625,2.762331958028098,2.996747416834677,9.304606119791666,33,250.0,5.217023849487305,10.78535270690918,50.8702392578125,790,790,50.0,0,0,0,0,99.0,0.0781232253205959,-29.311962038856137,-68.66381127696243,14.633758428625365,62.23546401745988,61.443554258062655,442.3608017230261,6.765533163603264,1.6603901347684262,3.192092925221964,0.3401198786519102,0.0480773679523015,0.0122736245998726,0.009295402715853,2.120964320157686,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
33,34,30.399477,31.348974,0.947567,0.947567,solo_puntos_confianza_alta,1627.974609375,1638.8173828125,1648.5849609375,20.6103515625,1628.802978515625,1646.1800537109375,17.3770751953125,1.8329703018280887,2.361220493111559,6.844889322916667,33,250.0,2.867983818054199,4.71134614944458,29.6829833984375,802,802,50.0,0,0,0,0,73.0,0.0576060146303384,-29.30850885777833,-68.67139591252948,14.640650090649595,62.79007782838524,61.9865752708099,444.7829634841813,6.800201986425057,1.6675852917465008,3.207034134962477,0.3421713588665113,0.0482849967985274,0.0122342510722863,0.0094031938940253,2.125692525588428,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
34,35,31.348974,32.298471,0.949493,0.949493,solo_puntos_confianza_alta,1645.989990234375,1655.1976318359375,1668.568115234375,22.578125,1646.1800537109375,1666.7520751953125,20.572021484375,2.165949297368206,2.500945060483871,9.771728515625,33,250.0,4.107740879058838,8.773268699645996,36.23876953125,808,808,50.0,0,0,0,0,320.0,0.252519516187785,-29.302408491457268,-68.67825041241794,14.62783020727206,63.61118211994504,62.79243537634523,446.80527232521854,6.8259260979288285,1.6731004771261024,3.218949870028291,0.3448491863256592,0.0485044721423567,0.0122283787346913,0.0095297062593527,2.1329667696260097,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
35,36,32.298471,33.268426,0.96512,0.96512,solo_puntos_confianza_alta,1666.4266357421875,1678.2783203125,1690.898193359375,24.4715576171875,1666.7520751953125,1690.898193359375,24.1461181640625,2.502189750697561,2.5666427612304688,5.041910807291667,34,250.0,3.967383623123169,7.857671737670898,39.2161865234375,805,805,50.0,0,0,0,0,214.0,0.1688724264505812,-29.296618350245883,-68.68545736291095,14.57368689274228,64.69919617473626,63.856713548133975,450.0336813363944,6.86654891249171,1.6765858371158646,3.228063551072641,0.3478171610473067,0.0487553680008878,0.0121682613508015,0.009661433532358,2.1388142328653337,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
36,37,33.268426,34.238381,0.965565,0.965565,solo_puntos_confianza_alta,1689.625244140625,1703.0283203125,1717.081787109375,27.45654296875,1690.898193359375,1716.1551513671875,25.2569580078125,2.617557274807596,2.7405420939127607,6.1328125,34,250.0,4.0615739822387695,6.319814205169678,44.23876953125,814,814,50.0,0,0,0,0,274.0,0.2162198357357909,-29.293796437045717,-68.69455025702239,14.55232529510141,65.5065011675041,64.64564101618974,453.6283940900111,6.917628715254188,1.6831643831369922,3.2428886456470747,0.3503517912558514,0.0489638572923627,0.0120293409598366,0.0097762880684598,2.138364732793782,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
37,38,34.238381,35.208336,0.969307,0.969307,solo_puntos_confianza_alta,1715.9964599609375,1731.7530517578125,1747.0394287109375,31.04296875,1716.1551513671875,1746.5423583984375,30.38720703125,3.1363647246290616,3.1528600056966147,5.607096354166666,34,250.0,4.1047868728637695,5.911601543426514,46.217041015625,813,813,50.0,0,0,0,0,225.0,0.1775527848195363,-29.28902871387577,-68.70280083213038,14.384201643660692,67.75897289990685,66.85745055528034,456.1597466205767,6.952048489195547,1.6825438456983204,3.2451049442462025,0.3551946627124205,0.0493015123365866,0.0119699793517578,0.009903119194905,2.1476867266666577,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
38,39,35.208336,36.178291,0.967784,0.967784,solo_puntos_confianza_alta,1745.889892578125,1760.3255615234375,1775.7984619140625,29.9085693359375,1746.5423583984375,1775.1229248046875,28.58056640625,2.953478003509342,3.387705485026042,8.795166015625,34,250.0,6.424013614654541,12.03717803955078,49.2374267578125,813,813,50.0,0,0,0,0,88.0,0.0694428669516408,-29.284935246158632,-68.71151134305072,14.02222708786558,72.07764349685405,71.10018394269933,455.6887178338987,6.947119029565882,1.6747306713268544,3.234105631020808,0.3629321146838637,0.0498745871902808,0.0120634215210751,0.010042092308429,2.1740726338135072,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
39,40,36.178291,37.148247,0.968793,0.968793,solo_puntos_confianza_alta,1774.6739501953125,1790.1036376953125,1803.6304931640625,28.95654296875,1775.1229248046875,1802.47119140625,27.3482666015625,2.8233389225837446,2.9313786824544272,8.116861979166666,34,250.0,9.176958084106444,19.47921562194824,58.710205078125,811,811,50.0,0,0,0,0,21.0,0.0165715932498233,-29.278894804308703,-68.71857252134373,13.671582057709172,76.2126485678439,75.15245300436791,456.13856457179554,6.948984470684442,1.6663633107361528,3.2218668489062554,0.3701415946952012,0.0504523629175619,0.0121498879250047,0.0101913816797447,2.1996811364313738,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
40,41,37.148247,38.205326,1.022424,1.022424,solo_puntos_confianza_alta,1796.322509765625,1804.638671875,1812.3076171875,15.985107421875,1802.47119140625,1807.9600830078125,5.4888916015625,0.5360006908785816,5.634322820925245,23.57421875,36,250.0,9.656207084655762,21.804697036743164,65.361083984375,847,847,50.0,1,0,1,0,5579.0,4.402519940036415,-29.27312442350313,-68.72528557443596,13.338183043644314,80.19971146060954,79.05276772857539,456.5538274503522,6.949219052205258,1.659020512213438,3.2110046388842144,0.3768547207733438,0.0510380253554406,0.0122385973939948,0.0103413749495048,2.2249912784520043,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
41,42,38.205326,39.262404,1.048696,1.048696,solo_puntos_confianza_alta,1807.9600830078125,1825.30859375,1846.173095703125,38.2130126953125,1807.9600830078125,1843.696044921875,35.7359619140625,3.4014948096037507,4.726504371279762,12.436116536458334,37,250.0,14.186387062072754,29.370441436767575,98.2286376953125,860,860,50.0,0,0,0,0,908.0,0.71652412718284,-29.26420011068786,-68.72737210766971,13.084285077512362,83.06320570350974,81.83967934392169,458.8771266389621,6.965835798213859,1.6509403693006208,3.198325412689009,0.3815080563114381,0.0514904398593695,0.0122894880947411,0.0104782341916606,2.24322453183715,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
42,43,39.262404,40.319483,1.049021,1.049021,solo_puntos_confianza_alta,1842.09228515625,1858.99267578125,1875.631591796875,33.539306640625,1843.696044921875,1873.7198486328125,30.0238037109375,2.8567046051663723,4.774425688244048,11.194661458333334,37,250.0,19.01180648803711,32.708473205566406,84.201904296875,860,860,50.0,0,0,0,0,1541.0,1.2160392951418022,-29.25557133721488,-68.73096855337742,12.789514832866498,86.50955992987292,85.19321965970178,460.7828092987904,6.9772235854681846,1.6431315721392314,3.1860819770744278,0.3869485814754119,0.0520490794522302,0.0123614626148194,0.0106362903350375,2.265747396125166,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
43,44,40.319483,41.376562,1.039311,1.039311,solo_puntos_confianza_alta,1872.621826171875,1890.24169921875,1909.3731689453125,36.7513427734375,1873.7198486328125,1889.7159423828125,15.99609375,1.536517887314376,6.783644903273809,30.953369140625,36,250.0,18.29702377319336,31.691211700439453,86.657958984375,850,850,50.0,0,0,0,0,993.0,0.7835996236702204,-29.24661327420765,-68.73327141609248,12.52873568884806,89.52668158133906,88.12249811775253,463.0474026652924,6.991561445142184,1.6357038042878649,3.174227291888929,0.3915814920718745,0.0525571876145142,0.0124224503186021,0.010785358023017,2.285689055149115,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
44,45,41.376562,42.433641,1.039236,1.039236,solo_puntos_confianza_alta,1845.6376953125,1863.3768310546875,1892.3096923828125,46.6719970703125,1889.7159423828125,1846.1304931640625,-43.58544921875,-4.192403048674936,5.203510359221815,20.772705078125,36,250.0,11.061735153198242,24.166465759277344,106.2216796875,855,855,50.0,0,0,0,0,198.0,0.1562464506411919,-29.23931311046172,-68.72733584626118,12.560578594302145,88.68194342162028,87.2911567146904,466.5575320915584,7.024796148113447,1.630264456919475,3.165294427269147,0.3905495234334299,0.052406774115403,0.0123658919948877,0.0107872266662091,2.278650144038445,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
45,46,42.433641,43.445993,0.986789,0.986789,solo_puntos_confianza_alta,1828.6009521484373,1839.641845703125,1847.9300537109373,19.3291015625,1846.1304931640625,1830.014404296875,-16.1160888671875,-1.633661813814581,3.489389425685554,15.638834635416668,34,250.0,8.81975269317627,18.48587989807129,67.74658203125,831,831,50.0,0,0,0,0,1288.0,1.0163910526558346,-29.23647228924821,-68.71785514172379,12.796774873564743,85.27584602672968,83.97545881890291,469.4705157409165,7.058968042143109,1.6281342102381264,3.161750533737996,0.3858723279653748,0.0517979878799169,0.0122405147665235,0.0106711505396451,2.253693153539841,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
46,47,43.445993,44.458344,0.965959,0.965959,solo_puntos_confianza_alta,1813.4700927734373,1824.537353515625,1836.527587890625,23.0574951171875,1830.014404296875,1815.5042724609373,-14.5101318359375,-1.501666894928187,4.091275533040365,13.100992838541666,34,250.0,8.032459259033203,15.539019584655762,81.3001708984375,802,802,50.0,1,1,1,1,19829.0,15.647529645273716,-29.232081305802804,-68.71024025696458,12.94148875014941,82.97039538705991,81.73592078595811,472.4804203884619,7.092928511986289,1.6240669589377523,3.155334413217448,0.3830273395006191,0.0513532976168892,0.0121402267230541,0.0105968164059569,2.235780515626061,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
47,48,44.458344,45.470695,1.010319,1.010319,solo_puntos_confianza_alta,1814.4390869140625,1830.7882080078125,1847.113037109375,32.6739501953125,1815.5042724609373,1846.0943603515625,30.590087890625,3.02201213894238,3.135076784620098,7.934163411458334,35,250.0,3.6976735591888423,5.379294872283936,43.4742431640625,839,839,50.0,1,1,1,1,19615.0,15.478657218823136,-29.22602629121932,-68.7045090017256,12.991671426848718,81.79065322452226,80.59795682240392,475.62203921446815,7.127164332208109,1.617861167621497,3.145758675136677,0.3820920808775117,0.0510723217385586,0.0120645552011177,0.0105646307256546,2.22497428850357,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
48,49,45.470695,46.483047,1.011547,1.011547,solo_puntos_confianza_alta,1845.8966064453125,1859.5194091796875,1871.8985595703125,26.001953125,1846.0943603515625,1871.832763671875,25.7384033203125,2.5393737414967346,2.555302638633578,7.532552083333334,35,250.0,4.176816463470459,5.447083950042725,52.3399658203125,838,838,50.0,1,1,1,1,10192.0,8.042746590580952,-29.217454160147252,-68.7011242115058,12.914819074148012,82.12216215237433,80.93685299487466,479.0611492447088,7.162522989894392,1.6087294453970449,3.131794017688028,0.3836720947871432,0.0510176548116697,0.0120220048375791,0.0105917777459267,2.2238108894451143,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
49,50,46.483047,47.495398,0.996679,0.996679,solo_puntos_confianza_alta,1871.6636962890625,1883.21435546875,1897.3155517578125,25.65185546875,1871.832763671875,1896.40966796875,24.576904296875,2.462606379099997,2.516670612373737,6.111246744791667,35,250.0,3.1054847240448,4.164253234863281,37.8326416015625,829,829,50.0,1,0,1,0,6906.0,5.449686808727636,-29.209272782149164,-68.7008253952502,12.750082256411575,83.70675530574317,82.49206579760603,481.70676293451976,7.187261171072362,1.600148417954946,3.118658002925625,0.3868974324227194,0.0511976137497899,0.0120249569576514,0.0106670065551056,2.231971478480807,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
50,51,47.495398,48.466325,0.966125,0.966125,solo_puntos_confianza_alta,1895.5078125,1909.8453369140625,1924.0189208984373,28.5111083984375,1896.40966796875,1923.822021484375,27.412353515625,2.834308255806511,2.8008015950520835,4.95849609375,34,250.0,3.2685556411743164,4.036793231964111,41.1806640625,812,812,50.0,0,0,0,0,32.0,0.0252519516187785,-29.202531021993515,-68.70708372129239,12.412672322527476,87.92692533321542,86.59116976302093,482.4316380897043,7.184405538732837,1.5946632463991244,3.109901887832822,0.3930593391354348,0.0519326123917349,0.0121370602137908,0.0108540735355682,2.261140258405338,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
51,52,48.466325,49.437252,0.962468,0.962468,solo_puntos_confianza_alta,1923.29736328125,1937.65625,1956.7115478515625,33.4141845703125,1923.822021484375,1956.7115478515625,32.8895263671875,3.4147252852929104,3.607343037923177,11.337483723958334,34,250.0,17.4643611907959,49.35044479370117,126.2283935546875,810,810,50.0,0,0,0,0,480.0,0.3787792742816775,-29.196726092892828,-68.71421376446064,12.055490063924877,92.70566723343404,91.2002203064066,482.5698274302956,7.174417844488417,1.5956425261630578,3.1099897584502543,0.3982764920697112,0.0527469833340154,0.0123228460044871,0.0110426830579475,2.294628064261876,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
52,53,49.437252,50.408178,0.967458,0.967458,solo_puntos_confianza_alta,1954.9400634765625,1967.05712890625,1983.987060546875,29.0469970703125,1956.7115478515625,1979.8631591796875,23.151611328125,2.3879679192398497,3.1298065185546875,8.168538411458332,34,250.0,22.536354064941406,67.78507995605469,165.7999267578125,812,812,50.0,0,0,0,0,549.0,0.4332287949596687,-29.18955770911516,-68.71878509351482,11.739288776142637,96.9471552453329,95.265783824936,483.5166522266401,7.177392252928921,1.6004216089340348,3.1151543938720367,0.4015812743904,0.0533257352215921,0.0125231342825295,0.0111727469696717,2.3212966406358766,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
53,54,50.408178,51.379105,0.969878,0.969878,solo_puntos_confianza_alta,1979.05908203125,1994.726806640625,2011.947021484375,32.887939453125,1979.8631591796875,2011.35205078125,31.4888916015625,3.2395673874069706,3.829663594563802,15.535888671875,34,250.0,16.167945861816406,44.606910705566406,110.8597412109375,817,817,50.0,1,1,1,1,16030.0,12.649649514031855,-29.180952471400044,-68.7173559458706,11.568152096660365,98.99224892929163,97.20319826945511,486.29763049661074,7.206025151749335,1.604211667339459,3.118627238507208,0.4018661698537559,0.0534238381811181,0.0126542818351396,0.0112026138948245,2.33067276294798,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
54,55,51.379105,52.350032,0.959949,0.959949,solo_puntos_confianza_alta,2010.041015625,2029.72216796875,2053.175048828125,43.134033203125,2011.35205078125,2039.3853759765625,28.0333251953125,2.914843082720762,7.729225158691406,23.91357421875,34,250.0,18.395586013793945,51.387481689453125,171.3607177734375,809,809,50.0,0,0,0,0,1053.0,0.83094703295543,-29.172519453895983,-68.71809746996739,11.33860540536702,101.90924113585444,99.98336689405096,488.4712749866544,7.226363405579431,1.6085699695335176,3.1230183185560394,0.4032843749836118,0.0536876456474092,0.0128124320264736,0.0112668839734274,2.346184461783233,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
55,56,52.350032,53.33132,0.974825,0.974825,solo_puntos_confianza_alta,2038.60400390625,2052.317138671875,2067.775634765625,29.171630859375,2039.3853759765625,2065.985595703125,26.6002197265625,2.7259516733727494,2.614707946777344,6.06689453125,34,250.0,18.95958137512207,54.90755081176758,97.8935546875,817,817,50.0,1,1,1,1,18497.0,14.596417159142062,-29.165560994145995,-68.72380866219216,11.01515659855758,106.34073062896545,104.23110855200204,488.7461332578482,7.2249572872318275,1.6138986713864778,3.1296862802810343,0.4071594487979667,0.0542216241485885,0.0129930374892455,0.0113833730185815,2.3707078305850824,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
56,57,53.33132,54.312609,0.973971,0.973971,solo_puntos_confianza_alta,2064.486572265625,2079.740478515625,2094.062255859375,29.57568359375,2065.985595703125,2092.259521484375,26.27392578125,2.692483361952484,5.364837646484375,21.84895833333333,34,250.0,15.939200401306152,37.31058883666992,99.947998046875,814,814,50.0,1,0,1,0,4439.0,3.50291916361743,-29.15861967064902,-68.72898156900163,10.716186454252268,110.44146281731904,108.15858343799437,489.0219028522284,7.225570077093749,1.619185985435882,3.1365464231126428,0.4107419227985385,0.0546594448968322,0.0131526835000458,0.0114781067377283,2.3914611577249896,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
57,58,54.312609,55.293897,0.972412,0.972412,solo_puntos_confianza_alta,2092.259521484375,2106.695068359375,2118.608154296875,26.3486328125,2092.259521484375,2117.13623046875,24.876708984375,2.5536700162739545,4.4612884521484375,16.312662760416664,34,250.0,21.71372985839844,43.45460891723633,101.792236328125,815,815,50.0,1,0,1,0,2998.0,2.365792217284311,-29.150822234638213,-68.73345572455071,10.424333788117025,114.4173574489672,111.96088729598368,489.5916378150962,7.231156581048278,1.6248052211355413,3.143920867556205,0.4140527209569561,0.0550126247893093,0.0133051480032548,0.0115545279201308,2.4094616493331364,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
58,59,55.293897,56.275185,0.974536,0.974536,solo_puntos_confianza_alta,2117.0810546875,2132.85009765625,2148.897216796875,31.816162109375,2117.13623046875,2147.359375,30.22314453125,3.0959396726955286,3.7241363525390634,9.771321614583334,34,250.0,18.875215530395508,38.81245422363281,101.98974609375,818,818,50.0,0,0,0,0,888.0,0.7007416574211034,-29.143284394066605,-68.73830128101925,10.138479281687577,118.35511823940188,115.72637740838522,489.8320006907778,7.234847616623943,1.63056486688303,3.151885096930931,0.4175242867420204,0.0553236373742111,0.0134421979863567,0.0116198492260656,2.42554039690544,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
59,60,56.275185,57.256473,0.975802,0.975802,solo_puntos_confianza_alta,2145.177490234375,2160.352294921875,2178.25048828125,33.072998046875,2147.359375,2173.285400390625,25.926025390625,2.6515771584170915,3.177591959635417,8.36181640625,34,250.0,16.883752822875977,35.13840866088867,97.2998046875,814,814,50.0,1,1,3,3,94543.0,74.60610193419299,-29.13490474640347,-68.74035512660325,9.906977963255748,121.42442226378952,118.650107762559,491.112568064543,7.250818803009697,1.6358152955277054,3.1586787462542345,0.4196163663485672,0.0554710234899463,0.0135638660295287,0.0116529976835755,2.436088442413088,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
60,61,57.256473,58.268438,1.004719,1.004719,solo_puntos_confianza_alta,2173.285400390625,2188.131103515625,2209.953125,36.667724609375,2173.285400390625,2203.4912109375,30.205810546875,3.000200235125956,4.781679095643939,15.752766927083334,35,250.0,18.352821350097656,48.24798583984375,158.17578125,836,836,50.0,1,1,1,1,74265.0,58.604255842768296,-29.12666351889642,-68.74395003085671,9.649797811532087,124.9341170636319,121.99806055129964,491.7172517839204,7.26108356544796,1.6416940977814,3.166927198832881,0.4225033126123245,0.055638789964431,0.0136805436886911,0.0116872434635469,2.4470746041478737,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
61,62,58.268438,59.280403,1.002522,1.002522,solo_puntos_confianza_alta,2200.419921875,2214.23974609375,2227.471435546875,27.051513671875,2203.4912109375,2226.03125,22.5400390625,2.244772278813784,2.966012665719697,9.09423828125,35,250.0,21.609149932861328,51.38153076171875,122.068603515625,835,835,50.0,1,1,2,1,72241.0,57.00706990288056,-29.119534915913107,-68.74958221911389,9.381638019860803,128.73902413812704,125.63374604336562,491.1673881501271,7.261268058968636,1.6479480910226465,3.176653746572799,0.4263281901289545,0.0558106718921749,0.0137742850169273,0.0117171559932568,2.4571654878941858,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
62,63,59.280403,60.292367,1.006127,1.006127,solo_puntos_confianza_alta,2225.938720703125,2239.794921875,2253.04443359375,27.105712890625,2226.03125,2252.3271484375,26.2958984375,2.607818100753873,2.7671736900252526,6.334635416666666,35,250.0,14.056811332702637,37.77854919433594,78.117919921875,836,836,50.0,1,1,2,2,67914.0,53.59253256992885,-29.110817381753755,-68.75198143171934,9.155085469693518,131.79733124479708,128.5428548845715,492.0907896695575,7.277258417552932,1.6538199769085535,3.184993965064706,0.4286332110619471,0.0558469500948542,0.0138705717511356,0.011722936309239,2.463384783165262,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
63,64,60.292367,61.304332,1.004299,1.004299,solo_puntos_confianza_alta,2252.3271484375,2267.62109375,2286.993408203125,34.666259765625,2252.3271484375,2286.993408203125,34.666259765625,3.444997474980338,3.368770714962121,9.6728515625,35,250.0,6.651112079620361,14.896970748901367,55.056640625,827,827,50.0,1,1,1,1,23496.0,18.541245476088115,-29.10254716498449,-68.75559963215419,8.920507738902325,135.05524576800977,131.644927437113,492.32321128720025,7.287871215863864,1.660082999196487,3.194530731581075,0.4315239679820846,0.0558662525442987,0.01395086000581,0.0117215357787006,2.4684182482868566,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
64,65,61.304332,62.316297,1.010268,1.010268,solo_puntos_confianza_alta,2283.25146484375,2298.0341796875,2312.433349609375,29.181884765625,2286.993408203125,2312.433349609375,25.43994140625,2.512883534884757,3.514521295277929,15.545247395833334,35,250.0,5.500534057617188,11.171222686767578,56.80419921875,841,841,50.0,1,1,2,1,14276.0,11.26552691592756,-29.09375751355016,-68.7551719005954,8.791174994260798,136.82765255754305,133.33014104511545,489.60461621112086,7.245981282044864,1.6701382535987002,3.221009990210276,0.4336113770201549,0.0561368503134792,0.0140642997470012,0.011807039789844,2.4809398309923387,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
65,66,62.316297,63.328261,1.007068,1.007068,solo_puntos_confianza_alta,2312.021728515625,2329.005615234375,2348.36474609375,36.343017578125,2312.433349609375,2347.973876953125,35.54052734375,3.522678281777093,4.003561000631313,9.5751953125,35,250.0,5.792505264282227,11.771678924560549,55.015625,842,842,50.0,1,1,1,1,14276.0,11.26552691592756,-29.08559951994573,-68.75978169555482,8.60830780276595,139.678459137866,136.0623975578983,483.1388225758191,7.163171917542232,1.6841749591195347,3.260171898817591,0.4386111165567511,0.0565517529216461,0.0141551722036675,0.0119159385640959,2.4964878040425327,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
66,67,63.328261,64.340226,1.009501,1.009501,solo_puntos_confianza_alta,2345.87939453125,2365.285400390625,2380.5556640625,34.67626953125,2347.973876953125,2380.51904296875,32.545166015625,3.217569967012927,3.223498582246957,8.439127604166668,35,250.0,5.277469635009766,8.385680198669434,52.423583984375,838,838,50.0,0,0,0,0,194.0,0.1530899566888446,-29.077581679279994,-68.76430855461093,8.44330543863316,142.26832942961326,138.5469246014292,476.75744928865504,7.080764560571455,1.6983771083998878,3.300499055705563,0.4434653046132674,0.0569474643225715,0.0142350413126099,0.0120158178068017,2.5109718501386284,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
67,68,64.340226,65.352191,1.011951,1.011951,solo_puntos_confianza_alta,2379.73974609375,2397.152587890625,2415.8271484375,36.08740234375,2380.51904296875,2415.181396484375,34.662353515625,3.4197890634152155,3.4878787611986097,6.438802083333334,35,250.0,3.651838541030884,4.486335277557373,50.884765625,839,839,50.0,0,0,0,0,109.0,0.0860144602014642,-29.07017530433956,-68.77016626792381,8.283571048385797,144.84049563699674,141.01974079861904,470.1036877355676,6.997250514486185,1.712913333802739,3.342360143914298,0.4487411561106206,0.0573111694039385,0.0142890632058939,0.0120968995650009,2.5234646714068254,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
68,69,65.352191,66.364155,1.011963,1.011963,solo_puntos_confianza_alta,2414.548828125,2432.06201171875,2450.2099609375,35.6611328125,2415.181396484375,2450.2099609375,35.028564453125,3.4557061175773547,3.472114708669419,7.246907552083333,35,250.0,4.386611461639404,5.04965877532959,67.95654296875,839,839,50.0,1,1,1,1,37391.0,29.506116343054597,-29.063182443072,-68.7768803775923,8.13607286521028,147.27397796707913,143.36441983224833,463.2691156630327,6.912582144405572,1.7278749619728822,3.386204792828468,0.4542481662584778,0.0576463165299012,0.0143206476888719,0.0121614222370066,2.534173202458487,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
69,70,66.364155,67.37612,1.00164,1.00164,solo_puntos_confianza_alta,2449.27685546875,2469.65625,2487.251708984375,37.974853515625,2450.2099609375,2485.686767578125,35.476806640625,3.534487836703642,4.129355074179292,10.614420572916666,35,250.0,10.82044792175293,29.628406524658203,98.91943359375,838,838,50.0,1,1,1,1,36700.0,28.9608320127866,-29.05568952932367,-68.78197007301559,8.01818788259718,149.21012999165097,145.23149700331888,456.8391736831627,6.828955579054959,1.742990048464494,3.4312899214915604,0.4590327758095914,0.0579823094386191,0.0143593174690217,0.0122294884393156,2.545078372691248,ERA5-Land ARCO 2001-2025; interpolacion bilineal en centro de segmento
